0	1	0.3000000000000007	0.009999999999999787
1	1	0.5	-0.08999999999999986
2	1	0.5	0.10000000000000009
3	1	0.3000000000000007	-0.03500000000000014
4	1	0.40000000000000036	0.030000000000000693
5	1	0.20000000000000018	0.0600000000000005
6	1	0.09999999999999964	0.010000000000000231
7	1	0.09999999999999964	0.029999999999999805
8	1	0.40000000000000036	-0.04600000000000071
9	1	1.5	0.05000000000000071
10	1	0.6999999999999993	-0.1200000000000001
11	1	0.1999999999999993	-0.11999999999999966
12	1	0.3000000000000007	0.04599999999999982
13	1	0.5	-0.040000000000000036
14	1	0.6999999999999993	-0.03600000000000003
15	1	0.09999999999999964	-0.08000000000000007
16	1	0.09999999999999964	-0.03999999999999959
17	1	0.09999999999999964	-0.04999999999999982
18	1	0.3000000000000007	-0.043999999999999595
19	1	0.3999999999999986	-0.02999999999999936
20	1	0.5	-0.14000000000000012
21	1	0.29999999999999893	0.0
22	1	0.09999999999999964	0.020000000000000462
23	1	1.6999999999999993	0.0
24	1	1.799999999999999	0.04600000000000026
25	1	0.40000000000000036	-0.043999999999999595
26	1	0.6999999999999993	-0.009999999999999343
27	1	0.09999999999999964	-0.01600000000000046
28	1	1.4000000000000004	-0.0699999999999994
29	1	0.40000000000000036	-0.029999999999999805
30	1	0.40000000000000036	0.06399999999999917
31	1	0.29999999999999893	-0.010000000000000231
32	1	0.20000000000000107	0.0999999999999992
33	1	0.40000000000000036	-0.020000000000000462
34	1	0.5999999999999996	0.08599999999999985
35	1	0.5	0.020000000000000462
36	1	0.09999999999999964	-0.07000000000000028
37	1	0.3000000000000007	0.040000000000000036
38	1	0.3000000000000007	0.020000000000000018
39	1	0.29999999999999893	-0.020000000000000462
40	1	0.1999999999999993	-0.13000000000000078
41	1	0.5	-0.029999999999999805
42	1	0.09999999999999964	-0.009999999999999787
43	1	0.09999999999999964	-0.03000000000000025
44	1	0.40000000000000036	-0.10999999999999988
45	1	0.5	0.0
46	1	0.5	-0.20000000000000018
47	1	0.1999999999999993	-0.11000000000000032
48	1	0.6999999999999993	-0.10999999999999943
49	1	0.10000000000000142	-0.029999999999999805
50	1	0.10000000000000142	-0.019999999999999574
51	1	0.5	-0.04999999999999982
52	1	0.1999999999999993	0.020000000000000462
53	1	0.5	0.04999999999999982
54	1	0.09999999999999964	-0.14000000000000012
55	1	0.09999999999999964	-0.07000000000000028
56	1	0.09999999999999964	-0.010000000000000231
57	1	0.3000000000000007	-0.020000000000000462
58	1	0.29999999999999893	0.0
59	1	0.20000000000000107	-0.10000000000000053
60	1	0.09999999999999964	-0.03999999999999915
61	1	0.09999999999999964	-0.07000000000000117
62	1	0.09999999999999964	-0.0699999999999994
63	1	0.20000000000000107	-0.05999999999999961
64	1	2.499999999999999	-0.07000000000000028
65	1	0.6000000000000005	-0.06000000000000005
66	1	0.20000000000000018	-0.07999999999999963
67	1	1.3000000000000007	-0.03999999999999915
68	1	0.39999999999999947	-0.17000000000000037
69	1	0.09999999999999964	-0.10999999999999988
70	1	0.1999999999999993	-0.13999999999999968
71	1	0.09999999999999964	-0.04999999999999938
72	1	0.20000000000000107	-0.2100000000000004
73	1	0.40000000000000036	0.07000000000000028
74	1	0.5999999999999996	-0.12999999999999945
75	1	0.20000000000000107	-0.11999999999999966
76	1	0.1999999999999993	-0.12999999999999945
77	1	0.40000000000000036	-0.07000000000000028
78	1	0.40000000000000036	0.0600000000000005
79	1	0.39999999999999947	0.07999999999999963
80	1	0.10000000000000053	-0.07000000000000028
81	1	0.39999999999999947	0.019999999999999574
82	1	0.20000000000000018	-0.1299999999999999
83	1	0.09999999999999964	0.03000000000000025
84	1	0.3000000000000007	-0.05999999999999961
85	1	0.3000000000000007	0.0
86	1	0.6000000000000005	-0.16999999999999948
87	1	0.5	-0.10000000000000009
88	1	0.1999999999999993	-0.11000000000000032
89	1	0.6000000000000014	-0.05999999999999961
90	1	0.3999999999999986	-0.029999999999999805
91	1	1.200000000000001	-0.03000000000000025
92	1	0.71	0.0
93	1	0.7000000000000011	0.0600000000000005
94	1	0.20000000000000107	-0.28000000000000025
95	1	0.29999999999999893	-0.06000000000000094
